,id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
268581,268581,15000,3,8.99,476.93,B,B1,358298,< 1 year,1,68640,0,2016/8/1,0,0,177,26,3.15,0,705,709,5,0,0,4666,51.3,11,0,0,2028/10/7,0,1,0,3,4,4,3,3,6,5,5,4,5,0,0,0,0
27362,27362,10750,5,16.2,262.57,C,C4,106055,3 years,1,32000,2,2013/11/1,0,4,640,17,15.75,0,700,704,8,0,0,13024,44.8,15,1,0,2028/10/8,296,1,0,4,4,4,5,7,4,6,11,4,8,0,0,0,1
202315,202315,8500,3,7.69,265.15,A,A4,190615,3 years,1,43000,1,2014/7/1,0,2,36,13,21.6,0,715,719,14,0,0,7081,29.4,26,0,0,2028/10/9,5,1,0,3,3,3,6,6,18,7,8,3,14,0,0,0,3
641615,641615,5000,3,11.48,164.84,B,B5,27050,< 1 year,1,75000,1,2016/1/1,0,0,683,48,4.88,0,680,684,11,0,0,4429,34.9,18,0,0,2028/10/10,0,1,0,7,10,10,8,11,2,11,16,10,11,0,0,0,5
19181,19181,14000,3,6.49,429.03,A,A2,151,2 years,0,85000,0,2014/11/1,0,0,268,8,13.78,0,700,704,14,0,0,15667,53.5,19,0,0,2028/10/11,0,1,0,4,6,6,4,6,3,11,15,6,14,0,0,0,3
778546,778546,30000,3,6.97,925.91,A,A3,4749,10+ years,2,100000,1,2016/5/1,0,4,20,15,19.48,0,720,724,10,0,0,46667,43,15,0,0,2028/10/12,4,1,0,7,7,7,8,10,3,8,11,7,10,0,0,0,1
629123,629123,10000,3,19.03,366.72,D,D3,4926,10+ years,0,110000,1,2017/8/1,0,4,369,21,14.88,0,685,689,17,0,0,12260,63.5,38,1,0,2028/10/13,4,1,0,7,7,7,11,20,3,13,29,7,17,0,0,0,6
737934,737934,12000,3,14.99,415.93,C,C5,302,7 years,0,95000,0,2014/10/1,0,0,104,23,19.45,0,690,694,15,0,0,21840,83.4,21,0,0,2028/10/14,0,1,0,8,12,12,8,8,5,12,13,12,15,0,0,0,4
745326,745326,6000,3,14.85,207.56,C,C5,169629,4 years,0,70000,1,2016/1/1,0,0,707,11,24.52,1,660,664,15,2,0,5667,26.4,45,0,0,2028/10/15,0,1,4,3,9,9,3,8,25,12,20,9,15,0,0,0,2
9749,9749,4200,3,17.27,150.31,C,C5,325855,2 years,1,50000,0,2012/12/1,0,0,519,9,22.06,0,665,669,5,0,0,11329,78.1,20,0,0,2028/10/16,28,1,0,2,5,5,2,11,1,5,19,5,5,0,0,0,4
343962,343962,6950,3,13.11,234.55,B,B4,277321,10+ years,0,35000,2,2013/5/1,0,4,143,8,22.8,0,665,669,15,0,0,21299,61.7,26,1,0,2028/10/17,4,1,0,5,11,11,6,8,2,13,18,11,15,0,0,0,4
318563,318563,11000,3,13.11,371.2,C,C2,242682,2 years,2,33000,0,2010/1/1,0,0,74,30,14.58,0,685,689,6,0,0,5763,60.7,8,1,0,2028/10/18,16493,1,,,,,,,,,,,,,,,
734183,734183,10000,5,13.67,230.98,C,C3,148,6 years,0,64000,1,2016/2/1,1,0,736,31,14.16,0,665,669,16,0,0,10586,58.7,39,0,0,2028/10/19,2,1,0,7,9,9,7,8,26,10,12,9,16,0,0,0,2
495162,495162,5500,3,6.99,169.8,A,A2,819,9 years,0,100000,1,2016/6/1,0,4,25,13,1.03,0,790,794,3,0,0,4827,25.7,8,0,0,2028/10/20,4,1,0,1,1,1,1,2,1,2,6,1,3,0,0,0,1
445720,445720,16000,3,8.18,502.72,B,B1,45996,8 years,2,84500,0,2015/9/1,0,4,32,21,15.19,0,790,794,12,0,0,20006,23.4,27,1,0,2028/10/21,4,1,0,4,4,4,5,17,2,7,21,4,12,0,0,0,2
25692,25692,9000,3,11.99,298.89,B,B3,212470,1 year,0,89000,0,2014/1/1,0,0,63,14,17.73,1,680,684,9,0,0,3838,54.1,30,1,0,2028/10/22,0,1,0,3,3,3,3,3,24,5,5,3,9,0,0,0,2
710672,710672,20000,3,14.38,687.25,E,E4,247158,6 years,1,83000,0,2007/12/1,0,4,390,13,16.05,0,665,669,11,0,,27293,86.6,14,1,0,2028/10/23,20818,1,,,,,,,,,,,,,,,
168033,168033,7000,3,12.49,234.15,B,B5,8267,10+ years,0,90000,0,2014/6/1,0,5,251,8,17.71,0,705,709,14,0,0,9455,35,32,0,0,2028/10/24,6,1,0,6,7,7,9,13,11,11,20,7,14,0,0,0,3
435463,435463,35000,5,17.1,871.73,C,C5,260363,< 1 year,0,93028,1,2013/11/1,1,0,267,27,15.39,0,700,704,14,0,0,23858,68.2,23,1,0,2028/10/25,1090,1,0,10,11,11,10,11,4,11,13,11,14,0,0,0,0
482179,482179,35000,3,19.05,1283.85,D,D4,304641,9 years,0,111000,2,2012/8/1,0,0,397,35,16.36,0,690,694,18,0,0,24128,77.6,43,1,0,2028/10/26,54902,1,0,7,9,9,9,17,17,14,22,9,18,0,0,0,4
91395,91395,27900,5,25.57,828.26,F,F5,179056,10+ years,0,68000,1,2014/10/1,0,0,266,31,20.49,0,670,674,10,0,0,28880,70.4,17,0,0,2028/10/27,0,1,0,1,6,6,2,3,6,7,9,6,10,0,0,0,2
482306,482306,28000,3,7.89,876,A,A5,54,,1,70000,2,2015/5/1,0,0,275,8,21.38,2,670,674,6,0,0,20651,98.3,16,0,0,2028/10/28,0,1,2,2,3,3,2,4,4,5,10,3,6,0,0,2,0
656956,656956,12000,5,11.49,263.86,B,B5,94061,< 1 year,1,49000,2,2016/6/1,0,0,111,8,19.18,0,695,699,7,0,0,11649,32,13,0,0,2028/10/29,0,1,0,6,6,6,7,7,5,6,7,6,7,,0,0,1
479243,479243,1000,3,9.49,32.03,B,B2,354998,3 years,0,63000,1,2016/9/1,0,4,636,27,21.77,0,665,669,10,1,1,2587,31.2,30,0,0,2028/10/30,4,1,0,2,2,2,2,10,11,3,12,2,10,0,0,0,1
258106,258106,10000,3,12.99,336.9,C,C2,54,,0,29000,2,2015/1/1,1,4,155,0,16.1,0,690,694,7,1,1,13092,56.7,13,1,0,2028/10/31,4,1,0,5,6,6,5,7,2,7,11,6,7,0,0,0,2
710222,710222,24000,5,12.39,538.61,C,C1,1010,10+ years,0,150000,2,2015/1/1,0,4,370,13,17.84,0,665,669,31,0,0,53383,65.8,80,0,0,2028/11/1,4,1,0,18,26,26,20,38,11,28,62,26,31,0,0,0,5
199141,199141,3600,3,8.24,113.21,B,B1,56329,< 1 year,2,50000,1,2017/1/1,0,0,120,21,22.56,0,670,674,17,0,0,13026,52.5,17,0,0,2028/11/2,0,1,0,4,9,9,4,4,6,11,11,9,17,0,0,0,6
431387,431387,9600,3,18.92,351.51,D,D4,201944,4 years,0,80400,0,2014/4/1,0,0,4,3,18.58,0,665,669,18,0,0,11161,67.6,60,0,0,2028/11/3,0,1,1,4,5,5,4,5,49,6,8,5,18,0,0,0,4
461134,461134,20000,3,10.15,646.76,B,B2,151,7 years,1,70000,1,2014/7/1,0,0,33,22,28.22,0,710,714,19,0,0,6394,25.8,28,1,0,2028/11/4,0,1,0,4,5,5,4,5,19,8,9,5,19,0,0,0,4
585746,585746,18300,3,9.17,583.39,B,B1,196,10+ years,1,74000,0,2014/9/1,0,5,31,2,14.87,0,750,754,13,0,0,17045,31.1,18,0,0,2028/11/5,6,1,0,5,10,10,5,6,3,11,13,10,13,0,0,0,2
720148,720148,12100,3,12.79,406.48,C,C1,355909,6 years,0,88500,2,2016/8/1,0,0,19,14,26.78,0,690,694,16,0,0,27906,68.6,35,1,0,2028/11/6,0,1,2,6,13,13,7,12,10,14,21,13,16,0,0,0,3
290470,290470,20000,3,8.39,630.34,A,A5,47721,10+ years,0,110000,1,2014/11/1,0,0,176,3,19.4,0,685,689,8,3,0,18161,87.7,24,0,0,2028/11/7,4,1,0,2,3,3,3,4,8,4,11,4,8,0,0,0,2
525340,525340,12000,3,13.35,406.36,C,C4,235678,< 1 year,1,52000,0,2010/12/1,0,4,4,3,16.34,0,675,679,11,0,0,18689,85.6,13,1,0,2028/11/8,234,1,,,,,,,,,,,,,,,
723842,723842,10000,3,14.49,344.17,C,C4,38,10+ years,0,72100,0,2016/8/1,0,0,63,14,20.17,2,690,694,10,0,0,24275,86.7,32,1,0,2028/11/9,0,1,0,2,2,2,2,8,8,4,21,2,10,0,0,0,1
495483,495483,4800,3,11.22,157.65,B,B5,634,3 years,1,56000,2,2015/12/1,0,4,187,19,35.41,0,665,669,6,0,0,44026,100.7,15,1,0,2028/11/10,4,1,0,3,4,4,3,3,4,5,6,5,6,0,0,0,0
13397,13397,26400,5,22.39,735.01,E,E1,356803,3 years,0,85000,0,2016/8/1,1,4,197,4,27.19,0,705,709,8,0,0,24656,64.9,9,0,0,2028/11/11,4,1,0,3,4,4,3,3,4,4,4,4,8,0,0,0,3
497496,497496,10800,3,22.99,418.01,F,F2,976,3 years,0,36000,2,2015/10/1,1,6,224,3,22.83,0,685,689,8,0,0,6295,79.7,18,1,0,2028/11/12,7,1,0,2,5,5,2,2,8,6,10,5,8,0,0,0,1
788466,788466,12000,5,20.75,322.96,E,E2,1105,10+ years,1,50000,0,2016/3/1,1,0,153,11,24.51,0,700,704,7,0,0,3227,45.5,13,0,0,2028/11/13,0,1,0,4,4,4,4,4,9,4,4,4,7,0,0,0,1
641464,641464,20000,3,10.99,654.68,B,B3,6716,5 years,0,51000,1,2014/10/1,0,0,160,4,19.54,0,705,709,13,0,0,10672,58.3,25,0,0,2028/11/14,0,1,1,3,4,4,3,4,16,5,8,4,13,0,0,0,0
166957,166957,10500,3,7.89,328.5,A,A5,40687,5 years,0,93354.16,1,2015/10/1,0,0,529,23,13.49,1,725,729,13,0,0,12247,28.2,25,0,0,2028/11/15,0,1,0,1,5,5,3,8,6,8,16,5,13,0,0,0,1
748709,748709,12000,3,5.32,361.38,A,A1,1611,3 years,1,81200,0,2017/1/1,0,4,19,14,24.31,0,730,734,11,0,0,11588,42.8,45,0,0,2028/11/16,4,1,0,3,4,4,3,13,21,6,21,4,11,0,0,0,2
566998,566998,6000,3,10.75,195.73,B,B4,1305,2 years,1,30000,1,2016/2/1,0,0,271,35,14.76,0,720,724,15,0,0,3747,28,22,0,0,2028/11/17,0,1,0,2,2,2,4,4,15,5,7,2,15,0,0,0,5
274470,274470,9000,3,11.44,296.53,B,B4,33515,10+ years,0,63000,0,2016/11/1,0,0,134,8,31.66,0,790,794,18,0,0,9674,14.8,25,0,0,2028/11/18,0,1,0,5,9,9,7,10,4,15,21,9,18,0,0,0,2
774765,774765,5000,3,8.24,157.24,B,B1,49583,10+ years,0,43612.12,0,2017/5/1,0,0,515,47,5.37,2,665,669,9,0,0,3491,40.1,19,0,0,2028/11/19,0,1,0,4,5,5,4,4,10,5,8,5,9,0,0,0,0
128527,128527,20000,5,16.78,494.69,C,C5,243093,1 year,1,58000,2,2013/8/1,0,4,643,45,16.67,1,670,674,5,0,0,16249,62.7,30,1,0,2028/11/20,115,1,0,2,4,4,2,13,12,4,16,4,5,0,0,0,0
650485,650485,12150,3,13.99,415.2,C,C4,3689,< 1 year,1,32000,1,2015/5/1,0,4,31,2,7.09,14,675,679,17,0,0,5543,66.8,21,0,0,2028/11/21,4,1,14,1,2,2,2,5,14,4,7,2,17,0,0,13,1
199625,199625,10050,3,16.29,354.77,C,C4,304098,< 1 year,1,30000,1,2013/4/1,1,0,48,10,19.28,0,690,694,11,0,0,9689,85.7,19,1,0,2028/11/22,23215,1,0,5,5,5,5,10,5,7,14,5,11,0,0,0,0
459911,459911,12825,5,25.57,380.73,F,F5,1896,1 year,1,38000,1,2015/4/1,1,0,72,10,27.7,0,665,669,6,0,0,4664,50.7,15,1,0,2028/11/23,0,1,0,2,3,3,2,2,10,4,5,3,6,0,0,0,3
674399,674399,16200,3,13.99,553.6,C,C4,2519,8 years,0,75000,1,2015/7/1,0,0,53,19,27.69,2,675,679,17,0,0,10960,48.5,20,0,0,2028/11/24,0,1,1,4,5,5,5,6,5,11,13,5,17,0,0,1,3
781740,781740,10000,3,9.16,318.75,B,B2,6793,1 year,0,59000,1,2016/2/1,0,4,4,3,11.58,1,660,664,8,0,0,13208,55,14,0,0,2028/11/25,4,1,2,4,5,5,5,5,7,6,6,5,8,0,0,0,2
374711,374711,17000,5,14.16,396.98,C,C2,32,10+ years,0,56000,2,2014/2/1,0,0,669,24,20.81,0,715,719,11,0,0,10523,40,22,1,0,2028/11/26,0,1,0,6,6,6,8,8,7,6,12,3,9,,0,0,1
793063,793063,7000,3,17.04,249.72,E,E3,244527,< 1 year,1,40000,0,2009/8/1,1,1,242,8,6.9,1,700,704,7,0,0,5035,76,13,1,0,2028/11/27,18365,1,,,,,,,,,,,,,,,
318346,318346,25000,5,13.33,573.06,C,C3,307,10+ years,0,58000,1,2015/5/1,0,0,420,4,11.01,0,760,764,8,0,0,14586,71.2,18,0,0,2028/11/28,0,1,0,2,3,3,2,7,3,5,13,3,8,0,0,0,1
525635,525635,10000,3,7.62,311.62,A,A3,54,,0,75000,2,2013/7/1,0,0,132,12,4.05,0,700,704,6,0,0,10421,54,28,1,0,2028/11/29,277,1,0,2,3,3,4,12,3,5,18,3,6,0,0,0,0
238074,238074,16700,5,18.85,431.84,D,D3,266635,3 years,1,95000,2,2013/8/1,0,0,480,8,29.53,0,690,694,9,0,0,21085,69.1,27,0,0,2028/11/30,70,1,1,5,5,5,6,14,9,6,16,5,9,0,0,0,1
370585,370585,15000,5,17.99,380.82,D,D2,118,10+ years,0,62000,0,2016/12/1,0,0,536,23,24.82,0,730,734,10,0,0,14166,36.8,37,0,0,2028/12/1,0,1,0,3,3,3,3,7,21,6,12,3,10,0,0,0,2
474552,474552,6000,3,14.08,205.3,C,C3,1292,< 1 year,0,44000,1,2017/6/1,0,0,90,21,14.81,2,660,664,4,0,0,5742,61.1,12,0,1,2028/12/2,0,1,0,1,1,1,2,3,5,2,6,1,4,0,0,0,0
485921,485921,16000,5,16.02,389.26,C,C5,1617,10+ years,0,49700,2,2017/8/1,0,2,33,22,22.77,0,700,704,12,0,0,4709,11.6,26,0,1,2028/12/3,5,1,2,4,6,6,8,13,9,10,16,6,12,0,0,0,5
569634,569634,20000,3,9.17,637.58,B,B1,8326,1 year,1,75000,1,2014/10/1,0,0,91,7,13.46,0,680,684,11,12,12,5904,17.5,36,1,0,2028/12/4,0,1,3,2,3,3,3,11,5,10,23,3,10,0,0,0,3
7905,7905,16000,3,7.62,498.59,A,A3,338244,4 years,0,67800,0,2012/8/1,0,0,275,8,13.08,0,760,764,9,0,0,6584,24.9,23,1,0,2028/12/5,55372,1,,,,,7,,,,,,9,,,,
262836,262836,12000,3,7.9,375.49,A,A4,50026,1 year,1,52000,0,2013/11/1,0,0,177,26,16.5,0,730,734,12,0,0,4965,27.3,42,1,0,2028/12/6,191,1,0,2,4,4,4,15,17,8,25,4,12,0,0,0,3
422954,422954,23500,5,9.99,499.19,B,B3,48400,3 years,0,65520,0,2015/8/1,0,0,230,2,24.53,0,750,754,11,0,0,12446,22.2,33,0,0,2028/12/7,0,1,0,4,5,5,4,10,16,6,16,5,11,0,0,0,0
192351,192351,18000,3,9.17,573.83,B,B2,28141,10+ years,1,61915,1,2015/5/1,0,4,157,8,15.86,0,715,719,10,0,0,19156,55,13,0,0,2028/12/8,4,1,0,5,6,6,6,6,2,9,11,6,10,0,0,0,0
542207,542207,14000,3,16.02,492.34,C,C5,3157,1 year,0,95680,0,2017/7/1,0,0,362,35,16.52,0,665,669,15,0,0,40344,81.8,18,1,0,2028/12/9,0,1,0,9,14,14,9,10,1,14,15,14,15,0,0,0,1
430600,430600,6500,3,15.99,228.49,C,C5,54,,1,19140,2,2017/3/1,0,0,51,13,14.34,0,665,669,7,0,0,4190,36.8,10,0,0,2028/12/10,0,1,1,1,2,2,2,3,0,7,10,2,7,0,0,0,1
38130,38130,6000,3,5.32,180.69,A,A1,307,10+ years,1,68000,1,2015/10/1,0,0,74,13,5.4,0,770,774,13,0,0,10969,15.1,44,0,0,2028/12/11,0,1,0,6,8,8,6,17,4,13,39,9,13,0,0,0,1
42943,42943,11000,3,12.29,366.89,C,C1,80355,6 years,1,35000,0,2015/5/1,0,10,262,37,19.27,1,730,734,8,1,1,2813,17.9,31,1,0,2028/12/12,11,1,0,1,2,2,1,1,25,5,6,2,8,0,0,0,2
658509,658509,25375,3,30.94,1090.32,G,G4,71,9 years,0,80000,0,2017/5/1,0,0,44,26,27.45,1,680,684,13,0,0,19762,60.1,28,1,0,2028/12/13,0,1,1,4,6,6,5,9,5,9,15,6,13,0,0,0,4
521925,521925,28000,5,16.99,695.73,D,D3,12846,10+ years,0,85000,2,2015/12/1,0,4,314,0,29.17,2,675,679,16,0,0,43787,70,43,1,0,2028/12/14,4,1,0,8,11,11,16,17,9,11,30,7,14,,1,0,5
621808,621808,35000,5,21.48,956.35,E,E2,307,2 years,0,130000,1,2013/12/1,0,0,162,2,9.86,0,685,689,14,0,0,32185,77.2,37,1,0,2028/12/15,22957,1,0,9,10,10,9,23,3,12,29,10,14,0,0,0,1
726353,726353,9600,3,10.99,314.25,B,B4,43637,10+ years,0,55000,2,2015/10/1,0,0,141,13,16.91,1,700,704,13,1,0,11103,61.3,23,1,0,2028/12/16,0,1,1,3,5,5,3,4,10,7,8,5,13,0,0,1,3
536428,536428,6675,3,17.57,239.88,D,D4,91010,10+ years,0,88000,0,2015/3/1,0,0,601,44,37.34,0,660,664,23,0,0,30158,70,35,0,0,2028/12/17,0,1,0,5,10,10,6,8,18,12,15,10,23,0,0,0,3
253313,253313,10000,3,18.06,361.83,D,D2,3766,2 years,1,35000,1,2017/6/1,1,7,365,19,10.08,0,665,669,16,0,0,16424,40.5,21,0,0,2028/12/18,8,1,0,9,9,9,15,16,0,16,20,9,15,0,0,0,1
105947,105947,10000,3,7.89,312.86,A,A5,695,10+ years,0,180000,1,2015/4/1,0,0,21,13,10.92,0,670,674,15,1,0,9289,83.7,46,1,0,2028/12/19,0,1,2,2,7,7,3,9,20,11,26,7,15,0,0,0,0
470599,470599,18000,5,14.08,419.58,C,C3,54,,0,11136,2,2017/12/1,0,0,528,22,90.19,0,700,704,3,1,1,1135,37.8,9,0,1,2028/12/20,0,1,0,0,1,1,0,1,2,1,5,1,3,0,0,0,1
293713,293713,4000,3,7.9,125.17,A,A4,223194,< 1 year,0,60000,1,2011/10/1,0,8,116,14,10.56,0,720,724,7,0,0,1227,9.7,25,1,0,2028/12/21,3827,1,,,,,,,,,,,,,,,
248660,248660,33900,3,13.99,1158.46,C,C3,374,10+ years,0,87000,2,2016/8/1,0,4,495,14,34.14,1,670,674,13,1,0,39435,95.9,24,0,0,2028/12/22,4,1,0,5,6,6,5,7,10,7,10,6,13,0,0,0,1
11079,11079,20400,5,14.65,481.58,C,C5,76714,< 1 year,1,68000,0,2015/6/1,1,0,111,8,24.37,0,690,694,16,0,0,18829,68.2,30,0,0,2028/12/23,0,1,2,7,10,10,7,10,10,10,14,10,16,0,0,0,2
208117,208117,14025,3,11.53,462.69,B,B5,9744,< 1 year,1,39000,1,2015/10/1,0,5,385,8,3.26,0,780,784,7,0,0,5355,15.7,12,0,0,2028/12/24,6,1,0,3,3,3,7,11,1,7,11,3,7,0,0,0,0
703515,703515,6600,3,9.49,211.39,B,B2,19377,1 year,1,45000,0,2016/8/1,1,0,528,22,22.96,0,660,664,20,0,0,17991,84,24,1,0,2028/12/25,0,1,0,11,13,13,11,11,10,13,13,13,20,,0,0,1
253934,253934,6000,3,7.62,186.97,A,A3,54,,1,35000,2,2013/11/1,0,0,106,12,22.91,0,745,749,14,0,0,6739,18.3,36,0,0,2028/12/26,27395,1,0,4,6,6,6,9,8,12,27,6,14,0,0,0,2
64525,64525,9000,3,11.67,297.52,B,B4,184,10+ years,1,30000,1,2014/10/1,0,4,335,8,18.92,0,665,669,12,1,1,8999,59,35,1,0,2028/12/27,4,1,0,4,9,9,10,15,5,9,30,6,9,,0,0,4
60573,60573,30000,3,6.92,925.22,A,A4,1777,10+ years,0,240000,1,2015/5/1,0,4,125,9,14.42,0,705,709,24,0,0,51372,47.6,48,0,0,2028/12/28,4,1,0,6,10,10,12,15,10,20,35,10,24,0,0,0,4
177966,177966,35000,5,22.74,981.45,E,E1,54,,0,136000,2,2016/10/1,1,2,251,8,17.39,0,700,704,16,0,0,58143,64.5,23,1,0,2028/12/29,5,1,0,7,9,9,7,7,3,14,17,9,16,0,0,0,0
145912,145912,10500,3,6.49,321.77,A,A2,13,1 year,1,60000,0,2016/6/1,0,8,331,8,8.89,0,730,734,3,0,0,15681,31.4,4,0,0,2028/12/30,9,1,0,3,3,3,3,3,0,3,4,3,3,0,0,0,0
579716,579716,10000,3,16.01,351.62,C,C5,1821,1 year,1,50000,0,2018/5/1,1,0,242,8,9.17,1,660,664,6,0,0,13256,79,10,0,0,2028/12/31,0,1,0,3,6,6,5,5,1,6,8,5,6,,0,0,2
40884,40884,30000,3,7.21,929.2,A,A3,391,2 years,0,480000,2,2017/5/1,0,2,109,21,8.52,0,730,734,27,0,0,210360,33.8,53,0,0,2029/1/1,5,1,0,10,14,14,14,24,6,24,42,14,27,0,0,0,7
340283,340283,28000,3,9.16,892.48,B,B2,54,,0,91000,0,2016/2/1,0,0,81,15,14.69,0,680,684,6,0,0,29152,68.6,24,0,0,2029/1/2,0,1,2,1,4,4,1,6,5,4,16,4,6,0,0,0,2
72240,72240,10000,3,11.67,330.57,B,B4,177496,10+ years,1,80000,1,2014/10/1,0,4,751,16,22.95,0,675,679,11,0,0,14048,67.5,32,0,0,2029/1/3,4,1,1,5,8,8,5,6,10,9,14,8,11,0,0,0,3
420809,420809,13000,3,6.49,398.38,A,A2,63689,2 years,1,78500,1,2016/4/1,0,5,566,30,20.26,1,690,694,24,0,0,12742,22.6,36,0,0,2029/1/4,2,1,1,1,5,5,6,7,10,18,26,5,24,0,0,1,6
259027,259027,3000,3,8.46,94.65,A,A5,807,6 years,1,3500,2,2018/8/1,0,10,156,18,308.25,0,715,719,6,0,0,5294,36.8,8,1,1,2029/1/5,11,1,0,2,4,4,2,2,4,4,4,4,6,0,0,0,2
364004,364004,6000,3,5.32,180.69,A,A1,35736,9 years,0,110000,1,2017/4/1,0,2,104,23,7.07,0,750,754,11,0,0,0,0,26,0,0,2029/1/6,5,1,1,0,0,0,6,8,12,7,12,0,11,0,0,0,1
72499,72499,14725,5,18.99,381.9,D,D4,2174,< 1 year,0,48000,1,2016/3/1,1,0,430,7,15.98,0,690,694,7,0,0,8008,61.6,10,0,0,2029/1/7,0,1,0,2,3,3,2,3,3,4,6,3,7,0,0,0,3
606683,606683,18000,3,12.35,600.88,B,B4,275982,10+ years,1,50000,0,2013/8/1,0,0,100,4,11.76,0,660,664,6,0,0,9917,66.6,7,1,0,2029/1/8,0,1,1,3,4,4,3,4,1,5,6,4,6,0,0,0,0
214238,214238,7000,3,9.92,225.61,B,B2,80,1 year,1,60000,0,2018/3/1,0,0,447,30,9.38,1,745,749,15,0,0,2535,6.6,32,0,0,2029/1/9,0,1,0,2,3,3,4,11,12,8,20,3,15,0,0,0,4
146323,146323,14000,5,20.2,372.48,E,E3,193989,8 years,0,120800,1,2014/7/1,0,0,242,8,10.55,0,680,684,13,0,0,24095,87.9,17,0,0,2029/1/10,0,1,0,4,6,6,4,4,3,7,9,6,13,0,0,0,3
714824,714824,8000,3,12.74,268.56,C,C1,54,,0,65000,1,2017/3/1,0,4,131,6,9.05,0,685,689,17,0,0,12283,42.4,18,0,0,2029/1/11,4,1,0,8,12,12,11,11,1,17,17,12,17,0,0,0,4
431133,431133,3525,3,15.99,123.92,D,D2,80,10+ years,0,37000,1,2015/1/1,1,0,140,8,15.73,0,670,674,15,0,0,4943,26,36,0,0,2029/1/12,0,1,1,2,5,5,7,12,4,13,31,5,15,0,0,0,4
783640,783640,15000,3,6.97,462.96,A,A3,84227,10+ years,1,80000,0,2016/5/1,1,0,31,2,28.2,0,705,709,11,0,0,11575,62.6,24,0,0,2029/1/13,0,1,0,4,5,5,4,9,7,6,12,5,11,0,0,0,1
441708,441708,5300,3,13.59,180.09,C,C2,117950,10+ years,1,65000,0,2017/8/1,0,8,266,31,0.06,0,670,674,15,1,1,105,2.1,25,0,0,2029/1/14,9,1,0,0,1,1,0,2,12,4,9,1,15,0,0,0,6
591730,591730,3000,3,14.65,103.49,C,C5,76752,< 1 year,1,38000,0,2015/2/1,0,0,240,21,32.63,0,700,704,8,0,0,8583,38.1,12,1,0,2029/1/15,0,1,0,3,5,5,3,5,3,5,8,5,8,0,0,0,3
284336,284336,6175,3,16.55,218.78,D,D2,49365,2 years,1,32736,2,2015/9/1,0,0,540,13,33.39,0,670,674,10,1,1,4354,65,26,0,0,2029/1/16,0,1,6,5,6,6,5,9,15,7,11,6,10,0,0,0,2
718504,718504,19000,3,5.32,572.19,A,A1,48095,9 years,0,130000,0,2016/5/1,0,3,478,37,9.05,0,685,689,13,1,1,4229,21.5,42,0,0,2029/1/17,3,1,5,5,6,6,8,19,8,10,30,6,12,0,0,0,2
327970,327970,34800,5,16.99,864.69,D,D1,23672,4 years,0,130000,1,2014/2/1,0,0,479,8,9.02,0,680,684,12,0,0,24055,69.1,36,1,0,2029/1/18,0,1,2,5,7,7,6,10,7,10,18,7,12,0,0,0,5
16739,16739,3000,3,10.49,97.5,B,B2,54,,1,56015,0,2016/10/1,1,0,666,13,29.62,0,745,749,43,0,0,23532,19.9,74,0,0,2029/1/19,0,1,0,13,20,20,18,32,12,40,62,20,43,0,0,0,5
498470,498470,1800,3,11.26,59.16,B,B2,245230,< 1 year,1,24000,0,2009/5/1,0,13,335,8,8.6,0,720,724,6,0,0,2297,26.1,8,1,0,2029/1/20,25,1,,,,,,,,,,,,,,,
112285,112285,20000,3,11.53,659.81,B,B5,1841,10+ years,1,81000,1,2015/6/1,0,0,86,35,30.08,0,695,699,10,0,0,36193,93.5,22,1,0,2029/1/21,0,1,0,4,8,8,4,5,10,8,11,8,10,0,0,0,0
28714,28714,14200,3,11.44,467.86,B,B4,102577,7 years,0,75000,0,2015/1/1,0,0,328,3,22.48,0,675,679,33,1,0,9111,65.5,53,1,0,2029/1/22,0,1,0,4,5,5,4,7,44,5,8,5,33,0,0,0,4
709217,709217,24000,5,8.9,497.04,A,A5,316777,5 years,0,110000,2,2013/2/1,0,0,121,14,12.65,0,750,754,12,0,0,27327,26.9,23,1,0,2029/1/23,31496,1,0,4,5,5,5,8,11,7,11,5,12,0,0,0,1
459852,459852,35000,3,11.49,1154,B,B5,38,10+ years,1,98000,1,2017/1/1,0,2,5,4,29.23,0,780,784,11,0,0,10110,22.3,23,1,0,2029/1/24,5,1,0,1,2,2,4,9,7,8,14,2,11,0,0,0,1
330301,330301,18625,3,18.99,682.63,E,E1,1373,6 years,2,110000,1,2014/8/1,0,5,161,14,38.23,0,680,684,22,0,0,21331,59.3,30,1,0,2029/1/25,6,1,1,3,13,13,4,5,12,15,18,13,22,0,0,0,4
665700,665700,10000,5,13.99,232.64,C,C4,74355,10+ years,1,41000,1,2015/6/1,0,0,275,8,24.03,0,660,664,6,0,0,4875,95.6,20,0,0,2029/1/26,0,1,1,1,3,3,1,4,9,3,11,3,6,0,0,0,2
340399,340399,5000,3,11.14,164.03,B,B2,219827,8 years,0,50000,2,2013/2/1,0,2,439,0,27.82,0,725,729,14,0,0,17936,73.2,22,1,0,2029/1/27,46900,1,0,3,3,3,3,7,14,3,8,3,14,0,0,0,1
